ImageNumber,ObjectNumber,FileName_DNA,FileName_GFP,PathName_DNA,PathName_GFP,Intensity_IntegratedIntensity_GFP,Intensity_MeanIntensity_GFP,Intensity_StdIntensity_GFP,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,26,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,10.010421928251162,0.0025720508551518918,0.0005092331594600753,7.686022610483042,30.9997430626927,23.88078108941418,26
1,27,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,0.23364614322781563,0.002336461432278156,0.00025097524138351513,21.32,73.36,16.46,27
1,28,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,3.8359044776298106,0.0020926920227112987,0.0001378729344432603,24.56846699399891,4.167484997272231,24.58974358974359,28
1,29,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,2.088303959229961,0.0020493660051324448,0.00021348511572969475,62.07262021589794,2.7438665358194307,23.022571148184493,29
1,30,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,3.691615166608244,0.002040693845554585,0.00015005927210171472,69.53012714206744,25.902155887230514,24.216694306246545,30
1,31,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,5.220157166710123,0.001984096224519241,0.00013700085278781738,40.52337514253136,42.77765108323831,23.646902318510072,31
1,32,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,7.921873806044459,0.0020286488619832162,0.00018638670185031986,48.202304737516,59.37644046094751,24.527272727272727,32
1,33,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,0.8246433204039931,0.002739678805328881,0.00033214331376641765,70.77740863787375,71.07308970099668,18.843853820598007,33
1,34,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,0.0022735942620784044,0.0022735942620784044,0.0,71.0,38.0,15.0,34
1,35,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,3.898283359128982,0.002248144959128594,0.00010427159117604752,5.219723183391004,66.2762399077278,24.515570934256054,35
1,36,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,9.57099259714596,0.0020676155967046792,0.00011070641036326592,28.771440915964572,24.898682220782025,24.896305897602073,36
1,37,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,3.810437170090154,0.0021063776506855467,0.00018085200356740894,67.78275290215589,43.12935323383085,24.378662244333885,37
1,38,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,4.678644997766241,0.0021266568171664736,0.00010011671195649274,18.667727272727273,66.37636363636364,24.611818181818183,38
1,39,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,2.436301212524995,0.002270550990237647,0.00010329792537582889,3.868592730661696,6.018639328984157,24.465983224603914,39
1,40,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,8.50395971420221,0.0024090537434000594,0.00038579912262971415,62.88980169971671,64.65779036827196,24.676487252124645,40
1,41,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,1.2833752953447402,0.0019897291400693645,0.00015839235740586726,71.46666666666667,4.606201550387597,25.128682170542636,41
1,42,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,3.4856794071383774,0.002122825461107416,8.906589969140753e-05,14.390377588306944,11.918392204628502,25.571254567600487,42
1,43,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,2.7965514604002237,0.0019353297303807777,0.0001223083135137935,62.94325259515571,13.92249134948097,25.23044982698962,43
1,44,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,4.486961164744571,0.00209084863222021,0.0002588259022470278,19.49906803355079,47.53494874184529,25.440354147250698,44
1,45,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,2.3095292586367577,0.0021227290980117258,6.967896483724735e-05,5.438419117647059,53.2702205882353,25.576286764705884,45
1,46,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,3.841153581161052,0.0019667965085310045,0.00012287965654286651,51.77726574500768,25.679467485919098,25.7547363031234,46
1,47,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,2.1232928964309394,0.0019302662694826722,6.60510742286225e-05,31.64181818181818,54.664545454545454,26.126363636363635,47
1,48,01--C01.tif,01--C02.tif,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,0.004409857327118516,0.002204928663559258,7.629510946571827e-06,0.0,54.5,20.0,48
