Count_nuclei,FileName_DNA,FileName_GFP,ImageNumber,Mean_nuclei_Intensity_IntegratedIntensity_GFP,Mean_nuclei_Intensity_MeanIntensity_GFP,Mean_nuclei_Intensity_StdIntensity_GFP,Mean_nuclei_Location_Center_X,Mean_nuclei_Location_Center_Y,Mean_nuclei_Location_Center_Z,PathName_DNA,PathName_GFP,StDev_nuclei_Intensity_IntegratedIntensity_GFP,StDev_nuclei_Intensity_MeanIntensity_GFP,StDev_nuclei_Intensity_StdIntensity_GFP,StDev_nuclei_Location_Center_X,StDev_nuclei_Location_Center_Y,StDev_nuclei_Location_Center_Z
50.0,01--C01.tif,01--C02.tif,1,3.724300606190227,0.0023255569153042173,0.00033514371745909836,37.64056842974286,37.40790575337255,17.973768588997277,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,2.919381372811309,0.00034678502436674214,0.00023687209169926754,24.113481834777193,22.97259798433164,6.777145108883305
120.0,02--C01.tif,02--C02.tif,2,6.209611531731207,0.0020311084974159936,0.00023282383231950057,44.26746209693126,39.60917559829988,59.72474419337784,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,5.798765291073348,0.0004512180301019893,0.0001875684854953316,22.035667138581037,23.398860604989874,30.92988637612884
64.0,03--C01.tif,03--C02.tif,3,9.636309890174743,0.00360165263812593,0.00046212024259751835,35.921062605747565,43.700385686703285,24.288194571194364,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,11.747909774598925,0.0005571912376573904,0.00028810519694242936,22.79347970993084,21.692043156870962,15.958360169257576
101.0,04--C01.tif,04--C02.tif,4,15.039337058102085,0.008092646065660349,0.0005588957413604488,43.254044860277816,36.438172334147126,27.783241439999127,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,C:\Users\Hugo\Documents\GitHub\SPAOM2020-ws1-high-content-screening\dataset3D\images,23.25597231332688,0.0010732685171489496,0.00035872613515391174,23.61497479535248,23.94756102711442,18.697947983430836
